epoch,train_time_s,lr_G,train/G_L1,train/G_total,val/mae_norm,val/mae_norm__n,val/mae_norm/brain,val/mae_norm/spine,val/mae_norm/abdomen,val/mae_norm/musculoskeletal,val/mae_norm__macro,val/mae_hu,val/mae_hu__n,val/mae_hu/brain,val/mae_hu/spine,val/mae_hu/abdomen,val/mae_hu/musculoskeletal,val/mae_hu__macro,val/psnr,val/psnr__n,val/psnr/brain,val/psnr/spine,val/psnr/abdomen,val/psnr/musculoskeletal,val/psnr__macro,val/ssim,val/ssim__n,val/ssim/brain,val/ssim/spine,val/ssim/abdomen,val/ssim/musculoskeletal,val/ssim__macro,val/mae_band_soft,val/mae_band_soft__n,val/mae_band_soft/spine,val/mae_band_soft/abdomen,val/mae_band_soft/musculoskeletal,val/mae_band_soft__macro,val/mae_band_bone,val/mae_band_bone__n,val/mae_band_bone/spine,val/mae_band_bone/abdomen,val/mae_band_bone/musculoskeletal,val/mae_band_bone__macro,val/dice_bone,val/dice_bone__n,val/dice_bone/spine,val/dice_bone/abdomen,val/dice_bone/musculoskeletal,val/dice_bone__macro,val/n_samples,val/n_bone_eligible,is_best
104,43.9,0.000192,0.11362921829734529,12.039469930103847,0.07740240529503511,230,0.06915452417878198,0.10615691790978114,0.09823134133314833,0.04827542240465326,0.08045455145659118,25.720496040809415,230,5.532361934302559,53.07845895489057,39.29253653325933,24.13771120232663,30.51026715619477,15.98210624953257,230,14.906993657547666,14.589231964448109,15.306184423185488,18.703633290127467,15.876510833827183,0.617991016999535,230,0.6738648918313039,0.4724929862552219,0.5261317307644702,0.7247269111020225,0.5993041299882547,29.489741571294438,159,43.456400553385414,34.2976284230009,19.17471844809396,32.30958247482676,158.20936564526528,153,135.97447882758246,188.0657607184516,112.1545216595685,145.39825373520085,0.37931720666731766,158,0.3983580983347363,0.29732592435057964,0.5124211572110653,0.40270172663212705,230,159,False
105,44.3,0.00019,0.11248131550493695,11.925730271566481,0.07752879585098961,230,0.06916608433173575,0.10666019221146901,0.09848409316482697,0.04827472447816815,0.08064627354654996,25.77186266235683,230,5.53328674653886,53.330096105734505,39.393637265930785,24.137362239084073,30.598595589322056,15.97459250572013,230,14.910063335526445,14.560188894038097,15.287073053883933,18.70562879253249,15.865738518995242,0.6178946961527285,230,0.6738950316335114,0.4721934696038564,0.5260489833481768,0.7244801287140165,0.5991544033248902,29.556045778142582,159,43.65695232815213,34.40045571834483,19.158140540122986,32.40518286220665,158.39722118502348,153,136.81830173068576,188.3380032857259,112.09240425957574,145.74956975866246,0.37852517144070774,158,0.39572707315286,0.2964439979223635,0.5120739575442192,0.4014150095398142,230,159,False
106,43.8,0.000188,0.11330336804191271,12.006955569131033,0.07750865686684846,230,0.06919272705702714,0.10707461999522315,0.09837559555122193,0.048273748152756264,0.08072917268905712,25.762773133328427,230,5.535418164562172,53.53730999761157,39.35023822048877,24.13687407637813,30.63996011476016,15.97316596197371,230,14.911635940487235,14.5172448263524,15.28646522714007,18.705697940911097,15.855260983722701,0.6182491986647897,230,0.6740049148949099,0.4722241428163316,0.5268205892532429,0.7244966796466282,0.5993865816527781,29.542900445326318,159,43.92693667941623,34.3551021129527,19.15355610847473,32.47853163361455,158.52640710469166,153,136.6459172566732,188.5388446384006,112.15242618984647,145.77906269497342,0.3772252521601423,158,0.3956293976969189,0.29484663524674953,0.5110747890014734,0.4005169406483806,230,159,False
107,44.0,0.000186,0.11227962435001419,11.915669706889561,0.07758362580738638,230,0.06927073838740168,0.10739381362994511,0.09848916376049215,0.04824081775067108,0.0808486333821275,25.785501781689085,230,5.541659070992134,53.69690681497256,39.395665504196856,24.12040887533554,30.688660066374272,15.963450362694273,230,14.902177024038895,14.484382765892645,15.271479032238094,18.708223942669765,15.84156569120985,0.6182481360176335,230,0.6739059497772808,0.4717596405082279,0.526862751613272,0.7246216684579849,0.5992875025891914,29.566534576176096,159,44.12779278225369,34.38727869886033,19.134369015693665,32.5498134989359,159.01294072469076,153,136.39962514241537,189.04481404622396,112.72870445251465,146.05771454705132,0.37601163323167003,158,0.3981902731789483,0.29328856613206605,0.5098265882448426,0.400435142518619,230,159,False
108,44.1,0.00018400000000000003,0.11138431667571976,11.81817075638544,0.07763373953006837,230,0.0692514647323061,0.10748986651500066,0.09859054583184262,0.048285464090960364,0.08090433529252744,25.808914073135544,230,5.540117178584488,53.74493325750033,39.43621833273705,24.142732045480184,30.71600020357551,15.958003562520744,230,14.904801933626858,14.474442755501153,15.259755048554773,18.70380219158224,15.835700482316255,0.6181264409552449,230,0.6739114816759674,0.47114745775858563,0.5268010639763893,0.7243167694125857,0.599044193205882,29.610125403734123,159,44.16178894042969,34.44161348139986,19.161467347826278,32.58828992321861,159.1616826774248,153,136.48748016357422,189.18118099636501,112.90821923149957,146.19229346381294,0.37659053986338026,158,0.39805463287565446,0.2933402769217488,0.5113958544430456,0.4009302547468163,230,159,False
109,44.0,0.000182,0.1115645302548295,11.833660884130568,0.07773323837343765,230,0.06919960113583316,0.10832823978530036,0.09876042818452449,0.0483399774613125,0.08115706164174263,25.85844470495763,230,5.535968090866653,54.16411989265018,39.504171273809796,24.16998873065625,30.843561996995717,15.948221107010701,230,14.908323935714813,14.41293983306985,15.244643129422725,18.694409687738293,15.81507914648642,0.6179951806431231,230,0.6738672949058909,0.4703897535800934,0.5267259900240188,0.7240814779485975,0.5987661291146501,29.662383289457118,159,44.59050157335069,34.49607278945598,19.149528333118983,32.74536756530855,159.7135973413006,153,136.9323493109809,189.8035146077474,113.36060990227594,146.6988246070014,0.3746366848037401,158,0.3962981005509694,0.2908057372476305,0.5103746380357604,0.3991594919447868,230,159,False
110,44.2,0.00018,0.11201580030222734,11.890698398862567,0.07772372695414917,230,0.06911046642967512,0.10881254822015762,0.09870025143027306,0.048437098473576565,0.08126509113842059,25.867704901520323,230,5.528837314374011,54.40627411007881,39.48010057210922,24.21854923678828,30.908440308337582,15.94693305561463,230,14.91643248193542,14.384848893813297,15.2474873041348,18.678579463231415,15.806837035778733,0.6179217767456303,230,0.6740288360857628,0.46954464581277633,0.526815452157183,0.723560838827065,0.5984874432206968,29.6824988659073,159,44.84879896375868,34.471273239622725,19.20675793715886,32.84227671351342,159.60587869282642,153,137.0751893785265,189.71157251993816,113.18483720002351,146.65719969949603,0.37427380735561533,158,0.3941691468159358,0.28953868756070733,0.5117971660303218,0.39850166680232163,230,159,False
111,43.8,0.00017800000000000002,0.1118072536729631,11.85978015718006,0.07768630467193283,230,0.06906639341212495,0.1089469004008505,0.09862349202182699,0.04844653193971941,0.08127082944363047,25.85784504659798,230,5.525311472969995,54.473450200425255,39.449396808730796,24.223265969859703,30.917856112996436,15.944032831024446,230,14.913924710895172,14.373650442826001,15.247774388511107,18.67116518136763,15.801628680899977,0.6179272288861481,230,0.6741292480851563,0.4700659182336595,0.5268613230040733,0.7232951500586101,0.5985879098453748,29.686496026860844,159,44.986901177300346,34.449253751876505,19.23287330354963,32.889676077575494,159.20507101919137,153,136.6357913547092,189.3384856330024,112.74425994025336,146.23951230932164,0.375008869353281,158,0.39621267053816056,0.28986983123906357,0.5129927324596792,0.39969174474563446,230,159,False
112,44.1,0.00017600000000000002,0.11121246637333007,11.804467360178629,0.07768648214962172,230,0.06905996413822744,0.10880461831887563,0.09863599599834452,0.048457290212224634,0.08123946716691806,25.858256322696157,230,5.524797131058196,54.40230915943781,39.45439839933781,24.228645106112317,30.902537448986536,15.940025695604342,230,14.913691753668909,14.379122031895037,15.241716779856773,18.664291426516332,15.799705497984263,0.6180247007504753,230,0.6743449568748474,0.4703209234608544,0.5270062780126612,0.7231376926813807,0.598702462757436,29.68742600327018,159,44.89108742607964,34.45025115317487,19.249238201550074,32.86352559360153,159.2156276328891,153,137.29299841986762,189.28569429185654,112.75262140344691,146.44377137172367,0.3747268592775947,158,0.3957018372085359,0.2890396996054508,0.5136577708513609,0.3994664358884492,230,159,False
113,43.7,0.000174,0.11042338061545576,11.719254046394711,0.07773601706747128,230,0.06903226686720278,0.10898044457038243,0.09873366835428045,0.048503645562699864,0.08131250633864139,25.882622966299888,230,5.522581349376222,54.490222285191216,39.49346734171218,24.251822781349933,30.939523439407388,15.934727009477843,230,14.918121552870623,14.358939853374316,15.232492725048429,18.65563941234229,15.791298385908915,0.6180202300133912,230,0.6744685055504382,0.4697500036822425,0.5271279104846589,0.7228502748267991,0.5985491736360347,29.734697563843156,159,44.993160247802734,34.50055528194346,19.28261203425271,32.92544252133297,159.24948509066712,153,137.47628190782336,189.130646387736,113.07641679269297,146.56111502941744,0.37642787998951854,158,0.39624133706092834,0.29204858902977,0.513373468304053,0.4005544647982504,230,159,False
114,43.8,0.000172,0.11025066143345265,11.70273864155724,0.07774885236083165,230,0.06901132624963639,0.10919321245617336,0.09873274658271607,0.04855026407832546,0.08137188734171281,25.891793281973705,230,5.520906099970912,54.596606228086685,39.493098633086426,24.27513203916273,30.971435750076687,15.932960431250999,230,14.920228525193089,14.343705121121202,15.23222656592202,18.648607689504637,15.786191975435237,0.6182007889384808,230,0.6745464075619066,0.4689365592267778,0.5277162311559028,0.7226362813796315,0.5984588698310547,29.748886546248908,159,45.02306238810221,34.50122015526954,19.31697687080928,32.94708647139368,159.36573439953375,153,138.4326163397895,189.14615372551813,113.22055519951715,146.93310842160827,0.3772116002385045,158,0.39459432827101815,0.2938101905077616,0.5129238601075485,0.40044279296210944,230,159,False
115,44.1,0.00017,0.11018891902196976,11.691788995833624,0.07781462578669839,230,0.06908990167291232,0.10957995884948307,0.09878310196577235,0.04857410174528403,0.08150676605836295,25.91243451785134,230,5.527192133832985,54.78997942474153,39.51324078630894,24.287050872642016,31.029365804381367,15.925757620295913,230,14.913194041324212,14.31467790979326,15.225231862090286,18.644349634096695,15.774363361826113,0.6181530326604843,230,0.6744809520076698,0.4683021671242184,0.5277589388350223,0.7225533957992282,0.5982738634415347,29.77230214772734,159,45.19291475084093,34.53380700375171,19.301463399614608,33.009395051402414,159.4964961880952,153,138.98649258083768,189.10472551981607,113.56778123643663,147.2196664456968,0.3765255131293088,158,0.39228909379906124,0.293607104724894,0.5116958659075733,0.3991973548105095,230,159,False
116,43.7,0.000168,0.10981509309439431,11.664373322895594,0.07773249301573505,230,0.06910531653065077,0.10941406670543882,0.0986098051863782,0.04853477914418493,0.08141599189166318,25.876452126580737,230,5.528425322452062,54.707033352719414,39.44392207455128,24.267389572092465,30.986692580453806,15.930617334271554,230,14.911900497655365,14.327009390847776,15.236513511963318,18.645030301906154,15.780113425593154,0.618420948282532,230,0.6744854181585177,0.46797096067004734,0.5283254546687958,0.7227503934076854,0.5983830567262616,29.71927083213374,159,45.107400258382164,34.46947881008716,19.272615211350576,32.949831426606636,159.45432313906602,153,138.92338222927518,189.0059583452013,113.62342128047237,147.1842539516496,0.3761834721080959,158,0.39003031452496845,0.2932804017377797,0.5116364000132307,0.3983157054253263,230,159,False
117,43.9,0.000166,0.10979624291261038,11.661076325461979,0.07765387168721012,230,0.06912787809548243,0.10933048278093338,0.09837450297113429,0.04859166998150093,0.08135613345726275,25.843833005622677,230,5.5302302476385945,54.66524139046669,39.34980118845372,24.295834990750468,30.960276954327366,15.931993749274538,230,14.913689250296645,14.345550340136887,15.241561192056718,18.636962865134254,15.784440911906126,0.6183763811121816,230,0.6743942709036277,0.4677208165327708,0.5285257170809076,0.7223869583436421,0.598256940715237,29.6758510541616,159,45.0171627468533,34.394153452934106,19.290275505610875,32.900530568466095,159.32198530708263,153,139.37926567925348,188.69479031032986,113.69109690630877,147.2550509652974,0.37642571360426896,158,0.387249242928293,0.29456589093071317,0.510631994760063,0.3974823762063564,230,159,False
118,44.1,0.00016400000000000003,0.1089589176433427,11.585534674780709,0.07768682606680238,230,0.06908408909196585,0.10962300582064523,0.09834748827555079,0.0487808699919177,0.08145886329501989,25.86709161378119,230,5.526727127357268,54.811502910322616,39.33899531022031,24.39043499595885,31.01691508596476,15.924999216691072,230,14.920444510008558,14.317173010583994,15.239234959216338,18.608136006549064,15.77124712158949,0.6181810540997463,230,0.6744411000063721,0.4673588209682041,0.5285383688008531,0.7215622908302716,0.5979751451514252,29.70474585047308,159,45.20444022284614,34.38261356759578,19.36158844402858,32.9828807448235,159.46203381407494,153,139.23855251736111,188.78947732713488,113.95354150842738,147.32719045097446,0.3759031695714574,158,0.38651464217238957,0.29529894304571935,0.5080583448122654,0.39662397667679145,230,159,False
119,43.8,0.000162,0.1080994427204132,11.490267578760783,0.07771301693890406,230,0.06911613587552393,0.11022848553127712,0.09832659018959136,0.04878557859254735,0.08161419754723494,25.876886210363843,230,5.5292908700419146,55.114242765638565,39.330636075836544,24.392789296273673,31.091739751947674,15.920000384144302,230,14.919060843614025,14.267739266471718,15.237797699821867,18.599716629912376,15.756078609954997,0.6180254471042882,230,0.6743981158229667,0.4667765465047624,0.5283579065444621,0.7213741870863097,0.5977266889896252,29.708453088436485,159,45.498314751519096,34.36175504643867,19.35989703450884,33.07332227748887,159.64454528708862,153,139.50858137342664,189.0288932800293,114.02662595113118,147.5213668681957,0.3749200598442856,158,0.3858563502629598,0.29470041252031765,0.5063843560471598,0.39564703961014575,230,159,False
120,44.2,0.00016,0.1090383450367621,11.588812167303903,0.07775732602762139,230,0.06909043486164489,0.11051826592948702,0.0984577477136825,0.04873341844151063,0.08169996673658125,25.897012596059106,230,5.527234788931591,55.25913296474351,39.383099085473,24.366709220755315,31.134044014975853,15.918618094376894,230,14.921132027514256,14.24049577050587,15.234863116252201,18.60071773019489,15.749302161116805,0.6179420714792998,230,0.6743653601324054,0.46642404463556075,0.5282035378065515,0.7213890520589692,0.5975954986583717,29.7164034573537,159,45.5782347785102,34.39610256032741,19.31197135789054,33.09543623224271,160.030656128927,153,140.16277821858725,189.36801600986058,114.44636931242766,147.9923878469585,0.3733146137814332,158,0.3829856001668506,0.29310759252828533,0.5049612941220403,0.3936848289390587,230,159,False
121,43.9,0.00015800000000000002,0.10810947343707085,11.500225223813738,0.07771265295374652,230,0.06908625099335758,0.11023595598008898,0.09841582076029574,0.04867099292044129,0.0816022551635459,25.876932043096293,230,5.526900079468606,55.11797799004449,39.3663283041183,24.335496460220643,31.08667570846301,15.923291434572196,230,14.926034847050675,14.251532865052209,15.240091399044902,18.60314586634493,15.755201244373179,0.6182059589935386,230,0.6745204258132989,0.4670289324389564,0.5284934516282792,0.7216924194778714,0.5979338073396014,29.700888003943103,159,45.38575320773654,34.406586971688775,19.281254257474625,33.024531478966644,159.48812006034103,153,140.416384379069,188.49336174858942,114.3246731934724,147.74480644037695,0.374954601798407,158,0.3827750219239129,0.2958145867056784,0.5051267022000892,0.3945721036098935,230,159,False
122,44.0,0.00015600000000000002,0.10776568947448617,11.459972352073306,0.07772956771533127,230,0.06910195219999468,0.1098207285006841,0.09845945401553144,0.04871404882786529,0.08152404588601887,25.8815704561446,230,5.528156175999574,54.91036425034205,39.38378160621257,24.357024413932646,31.04483161162171,15.920553544239482,230,14.92727030933313,14.286139954962875,15.241901011726503,18.58173515206199,15.759261607021125,0.6182982365722242,230,0.6745845742628608,0.4675751328468323,0.5284796550552896,0.721925461930888,0.5981412060239677,29.69640605254743,159,45.10284084743924,34.41749018811165,19.295694947242737,32.93867532759788,159.7633727578556,153,140.81175316704645,188.62535082499187,114.81867924442997,148.08526107882275,0.37316164522154754,158,0.3813934011591805,0.29512834418514966,0.5014297022384459,0.392650482527592,230,159,False
123,44.0,0.000154,0.10797042580587524,11.480333964029947,0.07781632039695978,230,0.06915631179343647,0.109587871366077,0.09863822201782084,0.04873878289280193,0.08153029701753406,25.910592786967754,230,5.532504943474917,54.7939356830385,39.45528880712834,24.369391446400964,31.03778022001068,15.912691759161465,230,14.925500359592462,14.309735855014127,15.231358677855965,18.565593583258647,15.7580471189303,0.6182083373484404,230,0.6745875276310344,0.46737613942888045,0.5283552573082295,0.7217932801161494,0.5980280511210734,29.725635144695545,159,44.88425530327691,34.475232854802556,19.31688932010106,32.89212582606017,160.1509415370966,153,141.88723415798611,189.0440569559733,115.03970040215387,148.65699717203776,0.37156156099053644,158,0.3791659673055013,0.29349549534049646,0.4999848547158763,0.3908821057872913,230,159,False
124,43.8,0.000152,0.10746887925834883,11.4361947899773,0.07797653978771489,230,0.06924141557808493,0.10932289726204342,0.09897512720620379,0.04876599307837231,0.08157635828117611,25.965899423088718,230,5.539313246246794,54.66144863102171,39.59005088248151,24.382996539186156,31.043452324734044,15.902687936480149,230,14.919418919375765,14.32622958265888,15.21637874675431,18.55471095849858,15.754184551821883,0.6180625739304916,230,0.6745433484164762,0.4674796627627479,0.5280785440130437,0.7216984672205788,0.5979500056032117,29.799781253502804,159,44.652701907687714,34.60624571049467,19.344710809843882,32.867886142675424,160.3513300777261,153,142.56319257948132,189.26108512878417,115.13309457567003,148.98579076131185,0.37162251621219505,158,0.3766525834798813,0.2937121394976613,0.500200988159382,0.39018857037897486,230,159,False
125,44.2,0.00015000000000000001,0.10722054580137844,11.413214015960694,0.07808637022972106,230,0.06928661022282823,0.10882514301273558,0.09923260437047228,0.04880758444778621,0.08153798551345558,26.004432080394547,230,5.542928817826257,54.41257150636779,39.69304174818891,24.403792223893106,31.013083574069015,15.89569683938983,230,14.915907529269708,14.351868551638432,15.205584283686063,18.544448193754924,15.754452139587283,0.6177298088436541,230,0.6744275223201429,0.4679469300640954,0.5273602468536255,0.721609220973083,0.5978359800527366,29.830168957980174,159,44.306944105360245,34.68576869558781,19.353073392595565,32.7819287311812,160.75843915752336,153,143.3634753757053,189.67413940429688,115.46476604320385,149.50079360773535,0.36939512948871034,158,0.37300969494713676,0.290959356903469,0.499073625226239,0.38768089235894826,230,159,False
126,43.7,0.000148,0.10653477790100234,11.34184101649693,0.07813402119538058,230,0.0693324223475557,0.1088986520965894,0.09925387086386377,0.048897699253367524,0.0815956611403441,26.021448769323204,230,5.546593787804456,54.4493260482947,39.701548345545504,24.448849626683764,31.036579452082105,15.887956356987566,230,14.91023752833908,14.348568014231217,15.19997780198977,18.52978700142761,15.747142586496919,0.6176568219195242,230,0.6743487384117824,0.4678925573825836,0.527437187572743,0.7212889279638018,0.5977418528327277,29.854395902381754,159,44.30411911010742,34.700115711131,19.398232136453903,32.800822319230775,160.673067978005,153,143.71348487006293,189.6010720570882,115.28632503085666,149.53362731933592,0.3689582010088606,158,0.3699320869313346,0.2907579964357278,0.49866988050884437,0.38645332129196897,230,159,False
127,43.9,0.000146,0.10646660984272048,11.336153445925031,0.07814358195047015,230,0.06929550154633085,0.10886192901266946,0.09931696527340311,0.048883770392941575,0.08158954155633624,26.028437367923882,230,5.543640123706468,54.43096450633473,39.72678610936124,24.44188519647079,31.03581898396831,15.885317071357518,230,14.911840637700841,14.352725383195962,15.191658309558983,18.530211278360017,15.74660890220395,0.6180021302855533,230,0.6744717309172724,0.4683745900789897,0.528090477940884,0.7213771577392306,0.5980784891690942,29.878988044067,159,44.24617216322157,34.735956070270944,19.417208552360535,32.799778928617684,160.50899343552933,153,143.936038547092,189.47487013075087,114.99469142489963,149.46853336758082,0.36909582305852845,158,0.36730671922365826,0.29109130035184566,0.4989265828127308,0.38577486746274486,230,159,False
128,44.1,0.000144,0.10629643407605943,11.31737889335269,0.07807999615274046,230,0.06929092699478209,0.10879687385426627,0.09920132275115937,0.04883298384291785,0.0815305268607814,26.00196382921675,230,5.543274159582568,54.39843692713313,39.680529100463744,24.416491921458924,31.009683027159593,15.88927758331677,230,14.913590771038853,14.357800114727398,15.197416857891982,18.533777031155463,15.750646193703425,0.6181118950895641,230,0.6744082788346519,0.468182557159,0.5283494823156519,0.7215045307363782,0.5981112122614205,29.87213095179144,159,44.19282107883029,34.72399894227373,19.426384483064925,32.781068168056315,159.98763955808153,153,144.07913292778863,188.85163892110188,114.53239172476309,149.15438785788453,0.3715815614861778,158,0.36722105907069313,0.293553078406921,0.501865373059575,0.3875465035123964,230,159,False
129,43.9,0.000142,0.10626252116191955,11.321141510918027,0.07798500102337287,230,0.06924719127341056,0.10900274415810902,0.09897787135807758,0.048840268747881055,0.08151701888436955,25.96926905716891,230,5.539775301872845,54.50137207905451,39.59114854323103,24.420134373940527,31.013107574524728,15.894106783968533,230,14.92223658900399,14.348893102741512,15.202893941240186,18.53488739450408,15.752227756872442,0.6182067275047303,230,0.6744334857228776,0.46735668182373047,0.5288127502228351,0.7212171639714923,0.5979550204352339,29.84289243086329,159,44.27462259928385,34.65974158429085,19.438081860542297,32.790815348039,159.61952750511418,153,144.3266126844618,188.22493659125433,114.492664831656,149.0147380357907,0.3726532798661273,158,0.3646725035376019,0.295138055959376,0.5026665443354952,0.3874923679441577,230,159,False
130,44.2,0.00014,0.10559980553530511,11.245907184055874,0.0779646511958993,230,0.06924386466787734,0.10906627029180527,0.09889625964012552,0.04888768830070538,0.08152352072512838,25.962860880500596,230,5.539509173430187,54.533135145902634,39.55850385605021,24.443844150352692,31.01874808143393,15.895141044921731,230,14.919789935545543,14.34156541721779,15.209399311150431,18.532495194735073,15.750812464662209,0.6178744636152101,230,0.674319929220307,0.46645522117614746,0.5285262960068723,0.7206221936004502,0.5974809100009443,29.832231953458965,159,44.3733762105306,34.62099625201935,19.456979410988943,32.817117291179635,159.51157050039254,153,143.77662234836154,188.23773223029244,114.25712564256456,148.75716007373953,0.37206454328452887,158,0.36583086020416683,0.29423719818418426,0.5023153690355164,0.38746114247462254,230,159,False
131,43.8,0.000138,0.10542418389093308,11.237009418578374,0.07794439206304757,230,0.06922209624883155,0.10909734335210589,0.09888373339112769,0.04884811271248119,0.08151282142613658,25.956065579277016,230,5.5377676999065235,54.54867167605294,39.55349335645108,24.424056356240595,31.015997272162785,15.897006319205145,230,14.918854047629223,14.337734014176899,15.21256849702082,18.536638771213564,15.751448832510127,0.6178615675024365,230,0.674288551152592,0.4662420219845242,0.5285373317434433,0.7206247502139637,0.5974231637736308,29.82113180220502,159,44.40984344482422,34.60812118205618,19.441213829176768,32.81972615201906,159.48959904091032,153,143.61558278401694,188.24989217122396,114.20144653320312,148.68897382948134,0.37158943529983485,158,0.36365394790967304,0.2940639828842494,0.5016124078205654,0.38644344620482923,230,159,False
132,44.1,0.000136,0.10498040066588493,11.193186505635579,0.07789077273691478,230,0.06921072104867075,0.10825956778393851,0.09883070118883823,0.04886597345050957,0.08129174086798927,25.932898138690256,230,5.53685768389366,54.129783891969254,39.532280475535295,24.432986725254782,30.907977194163248,15.898655908415552,230,14.918302500441733,14.402410079564381,15.214014649848442,18.531291314328232,15.766504636045697,0.6178569130275561,230,0.6743417038044459,0.46728987495104474,0.5284200003172489,0.7205667878900256,0.5976545917406912,29.77978805326066,159,43.94029320610894,34.573788054445956,19.45692115170615,32.65700080408701,159.4995918772579,153,143.84135013156467,188.30723525153266,114.09655987774885,148.7483817536154,0.37140650405619247,158,0.3616842147376802,0.29360247854523924,0.5021792714916435,0.3858219882581877,230,159,False
133,43.9,0.000134,0.10477852792966934,11.173501123700824,0.07796430579670098,230,0.06920625298270877,0.1078668087720871,0.09907412635994718,0.0488281645479479,0.08124383816567274,25.96029528214232,230,5.536500238616702,53.93340438604355,39.629650543978876,24.41408227397395,30.87840936065327,15.897077007524764,230,14.920009704273971,14.435227456411676,15.203370338133928,18.53523506848125,15.773460641825206,0.617780871235806,230,0.6742584747327885,0.4675106902917226,0.5281989875626056,0.7206954934767315,0.597665911515962,29.813398253242923,159,43.73860846625434,34.6667803500561,19.42866952078683,32.61135277903242,159.5838764415068,153,143.99258931477866,188.40491489834255,114.14736020123517,148.8482881381188,0.3707840915340518,158,0.36067479021019405,0.2934056589873107,0.5009122690119382,0.384997572736481,230,159,False
134,44.0,0.00013199999999999998,0.10506593308278493,11.205494310742333,0.07802482304041801,230,0.0692032492444129,0.10778787980477016,0.09922068363967095,0.04884720397447901,0.08126475416583326,25.984953612899,230,5.536259939553032,53.89393990238508,39.68827345586838,24.423601987239504,30.8855188212615,15.89271393740318,230,14.920736049158569,14.441989295551325,15.194125517073852,18.5308257829923,15.771919161194011,0.6178401085345642,230,0.6741469653559403,0.4678815570142534,0.5282934010028839,0.7208620842014041,0.5977960018936204,29.843541661148553,159,43.74807908799913,34.73070304951769,19.40543438707079,32.62807217486254,159.69344065547767,153,143.70645480685764,188.41114696926542,114.49509444060149,148.87089873890818,0.3705283295940844,158,0.36218267844782936,0.2938450254119372,0.49921865368794116,0.38508211918256924,230,159,False
135,44.2,0.00013000000000000002,0.10435354743330251,11.12473174958002,0.07821132922949998,230,0.06924114725224569,0.10778891626331541,0.09958560253552934,0.04895245327082064,0.08139202983047777,26.058379071724154,230,5.539291780179655,53.89445813165771,39.834241014211734,24.476226635410317,30.936054390364852,15.879314095733546,230,14.917604989925694,14.446245393812076,15.171827835342198,18.51650469049136,15.763045727392832,0.6174605179092159,230,0.6741266380733167,0.4674164222346412,0.5277321253051149,0.7203457185200283,0.5974052260332753,29.944917169007116,159,43.74497731526693,34.86751258119624,19.464122346469335,32.6922040809775,159.89533051634146,153,144.00930786132812,188.62867791917589,114.65408862078631,149.09735813376344,0.36998096467113667,158,0.3616495877504349,0.29296433515546305,0.4992225528362074,0.3846121585807018,230,159,False
136,43.9,0.00012800000000000002,0.10412628904339813,11.118424613135202,0.07834048564343349,230,0.06926506513755926,0.10761423574553595,0.09990126639604568,0.0489508019693728,0.08143284231212843,26.106955228130456,230,5.5412052110047405,53.807117872767975,39.960506558418274,24.4754009846864,30.946057656719347,15.871741036035466,230,14.91992406939871,14.450068446921453,15.152417266369879,18.51442839821048,15.759209545225131,0.6173208876796391,230,0.6741670156028908,0.4675607416364882,0.527412587340842,0.7202342173882893,0.5973436404921275,30.01122005030794,159,43.683653089735245,34.998298807347076,19.442696826798574,32.708216241293634,160.09541629965787,153,143.7931925455729,188.74674661424424,115.0602364010281,149.20005852028177,0.36959600941973586,158,0.36350401242574054,0.2932046250870792,0.49743934363193276,0.38471599371491755,230,159,False
137,44.1,0.000126,0.10416755239878382,11.113594273158482,0.07841419512001069,230,0.06924431590022335,0.10780467258559333,0.10010281098174288,0.04891093148450766,0.0815156827380168,26.13826311055733,230,5.539545272017868,53.90233629279666,40.04112439269715,24.455465742253832,30.98461792494138,15.86816799742823,230,14.923235403109015,14.429481969574713,15.14387623628427,18.513200390193912,15.752448499790477,0.6170406819685645,230,0.6743005791180571,0.46703220738304985,0.5266789232796811,0.7202304835830416,0.5970605483409575,30.071912951439433,159,43.91289816962348,35.07737760340914,19.445438946996415,32.81190490667635,160.08583874172635,153,142.42405954996744,188.87146093580458,115.0534316168891,148.78298403422036,0.3702445473297959,158,0.3690021087725957,0.2934227585091546,0.4980232671036252,0.38681604479512516,230,159,False
138,44.0,0.000124,0.10325648624982153,11.02451479775565,0.07838798764607181,230,0.06924881969749087,0.10804370873504215,0.09997607422794433,0.04897190364343779,0.08156012657597879,26.1297551225061,230,5.539905575799271,54.02185436752107,39.99042969117773,24.485951821718896,31.009535364054244,15.866879155629086,230,14.92493001704273,14.413788494236545,15.147906435313873,18.501515593161116,15.747035134938566,0.6168777131516,230,0.6742600160585323,0.46686310238308376,0.5264991921313266,0.7199414446949959,0.5968909388169846,30.068853354304093,159,44.14917288886176,35.02798660765303,19.48168546812875,32.88628165488118,159.95899935952977,153,141.45691680908203,188.65227618747286,115.22055173803258,148.4432482448625,0.3702929206273542,158,0.3704838040802214,0.29324021789130145,0.49822476711623104,0.3873162630292513,230,159,False
